Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
"https://m.media-amazon.com/images/M/MV5BNjAzMzEwYzctNjc1MC00Nzg5LWFmMGItMTgzYmMyNTY2OTQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",babam ve oglum,2005,Unknown,112 min,drama famili,8.3,the famili of a left wing journalist is torn apart after the militari coup of turkey in 1980,0.0,agan irmak,etin tekindor,fikret kuskan,h meyra,ege tanman,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",inglouri basterd,2009,a,153 min,adventur drama war,8.3,in nazi occupi franc dure world war ii a plan to assassin nazi leader by a group of jewish u s soldier coincid with a theatr owner s veng plan for the same,0.0,quentin tarantino,brad pitt,dian kruger,eli roth,m lani laurent,0.0,120 540 719
"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",etern sunshin of the spotless mind,2004,ua,108 min,drama romanc sci fi,8.3,when their relationship turn sour a coupl undergo a medic procedur to have each other eras from their memori,0.0,michel gondri,jim carrey,kate winslet,tom wilkinson,gerri robert byrn,0.0,34 400 301
"https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",am lie,2001,u,122 min,comedi romanc,8.3,am lie is an innoc and naiv girl in pari with her own sens of justic she decid to help those around her and along the way discov love,0.0,jean pierr jeunet,audrey tautou,mathieu kassovitz,rufu,lorella cravotta,0.0,33 225 499
"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",snatch,2000,ua,104 min,comedi crime,8.3,unscrupul box promot violent bookmak a russian gangster incompet amateur robber and supposedli jewish jewel fight to track down a priceless stolen diamond,0.0,guy ritchi,jason statham,brad pitt,benicio del toro,denni farina,0.0,30 328 156
"https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",requiem for a dream,2000,a,102 min,drama,8.3,the drug induc utopia of four coney island peopl are shatter when their addict run deep,0.0,darren aronofski,ellen burstyn,jare leto,jennif connelli,marlon wayan,0.0,3 635 482
"https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",american beauti,1999,ua,122 min,drama,8.3,a sexual frustrat suburban father ha a mid life crisi after becom infatu with hi daughter s best friend,0.0,sam mend,kevin spacey,annett bene,thora birch,we bentley,0.0,130 096 601
"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",good will hunt,1997,u,126 min,drama romanc,8.3,will hunt a janitor at m i t ha a gift for mathemat but need help from a psychologist to find direct in hi life,0.0,gu van sant,robin william,matt damon,ben affleck,stellan skarsg rd,0.0,138 433 435
"https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",bacheha ye aseman,1997,pg,89 min,drama famili sport,8.3,after a boy lose hi sister s pair of shoe he goe on a seri of adventur in order to find them when he can t he tri a new way to win a new pair,0.0,majid majidi,mohammad amir naji,amir farrokh hashemian,bahar seddiqi,nafis jafar mohammadi,0.0,933 933
"https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_UX67_CR0,0,67,98_AL_.jpg",toy stori,1995,u,81 min,anim adventur comedi,8.3,a cowboy doll is profoundli threaten and jealou when a new spaceman figur supplant him as top toy in a boy s room,0.0,john lasset,tom hank,tim allen,don rickl,jim varney,0.0,191 796 233
"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",braveheart,1995,a,178 min,biographi drama histori,8.3,scottish warrior william wallac lead hi countrymen in a rebellion to free hi homeland from the tyranni of king edward i of england,0.0,mel gibson,mel gibson,sophi marceau,patrick mcgoohan,angu macfadyen,0.0,75 600 000
"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",reservoir dog,1992,r,99 min,crime drama thriller,8.3,when a simpl jewelri heist goe horribl wrong the surviv crimin begin to suspect that one of them is a polic inform,0.0,quentin tarantino,harvey keitel,tim roth,michael madsen,chri penn,0.0,2 832 029
"https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",full metal jacket,1987,ua,116 min,drama war,8.3,a pragmat u s marin observ the dehuman effect the vietnam war ha on hi fellow recruit from their brutal boot camp train to the bloodi street fight in hue,0.0,stanley kubrick,matthew modin,r lee ermey,vincent d onofrio,adam baldwin,0.0,46 357 676
"https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",idi i smotri,1985,a,142 min,drama thriller war,8.3,after find an old rifl a young boy join the soviet resist movement against ruthless german forc and experi the horror of world war ii,0.0,elem klimov,aleksey kravchenko,olga mironova,liubomira lauceviciu,vlada bagdona,0.0,Unknown
